Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,wrench.force.x,wrench.force.y,wrench.force.z,wrench.torque.x,wrench.torque.y,wrench.torque.z
1671120608.190064,28998,1671120608,188190399,panda_K,-0.3027541192079599,-0.2826380128119133,-1.4227663070655676,0.053993402715634284,-0.10901122161113262,-0.0480738429474229
1671120608.1922681,28999,1671120608,190207319,panda_K,-0.3010909380558803,-0.28110756720097674,-1.4200440712197069,0.05436018003992107,-0.10910828580005322,-0.04841771192993304
1671120608.1950402,29000,1671120608,193154645,panda_K,-0.30175610210942744,-0.2839290420802117,-1.4270326281188872,0.053680407676824055,-0.10819133417104689,-0.0491806996461258
1671120608.1972768,29001,1671120608,195166957,panda_K,-0.29587801800593555,-0.28314970826457964,-1.4262593273419113,0.05390568796468235,-0.10923524657094978,-0.04980146635694035
1671120608.200592,29002,1671120608,198204972,panda_K,-0.2933939010537298,-0.28330246612329657,-1.4389736556711243,0.05428078785724885,-0.1091740512126542,-0.05057567324902177
1671120608.202244,29003,1671120608,200230953,panda_K,-0.2991523768580834,-0.2799483566108519,-1.4367342381864294,0.05522591649723664,-0.10751459913138409,-0.0508003565038045
1671120608.2050173,29004,1671120608,203166566,panda_K,-0.30878500003041615,-0.2702220195360835,-1.4275515039352171,0.05788620801672997,-0.10513749222727652,-0.05078865407555565
1671120608.2083402,29005,1671120608,206190604,panda_K,-0.30568244583557025,-0.2760851464276136,-1.430146789681172,0.056539874153394856,-0.10619808674036824,-0.05024767298137931
1671120608.210061,29006,1671120608,208200726,panda_K,-0.3084143358933263,-0.28366488465004025,-1.438976211909712,0.054655875491514974,-0.10579237509056753,-0.049564877795972684
1671120608.213367,29007,1671120608,211229946,panda_K,-0.2829015571193216,-0.27550615568887643,-1.4273536860650968,0.05665045000584067,-0.11323145732483902,-0.04819793693910785
1671120608.2160692,29008,1671120608,214200701,panda_K,-0.2739799811137817,-0.2670845985355875,-1.4191747673072486,0.058589252891749787,-0.11646256332253624,-0.04649510014803265
1671120608.2183146,29009,1671120608,216212318,panda_K,-0.2790115643901819,-0.2684677728293876,-1.4244579157345614,0.05816442309338449,-0.11570109876090989,-0.045287158625463945
1671120608.2210824,29010,1671120608,219174455,panda_K,-0.2876329360410136,-0.283636456698892,-1.4438594097705226,0.05413785363392402,-0.11423742503243522,-0.04340061344595589
1671120608.2244296,29011,1671120608,222192432,panda_K,-0.2855836869320683,-0.29193058916482517,-1.4472458077903447,0.05160421542172526,-0.11575563518885748,-0.04155728752464515
1671120608.2260783,29012,1671120608,224205150,panda_K,-0.28240272758072044,-0.2901074692185327,-1.4448308431098986,0.051884395129601586,-0.11711720975856207,-0.040642371560856747
1671120608.2283123,29013,1671120608,226457840,panda_K,-0.2798322624448155,-0.2881960271864312,-1.4397356229201033,0.05217238291846719,-0.11812635083255116,-0.04010604667303369
1671120608.2310786,29014,1671120608,229151134,panda_K,-0.28268362691048654,-0.2936137535251424,-1.444705924496515,0.05071989925871482,-0.11726389793042263,-0.04020654452656742
1671120608.2333028,29015,1671120608,231175236,panda_K,-0.2829194701956471,-0.2910563705525378,-1.4459584561752272,0.05148939428736884,-0.11693357576882733,-0.04075511929751711
1671120608.2350345,29016,1671120608,233257551,panda_K,-0.28003021972024644,-0.2817162690773527,-1.442183695487087,0.05405266595443734,-0.1173468964957875,-0.04157101410995759
1671120608.238211,29017,1671120608,236200175,panda_K,-0.27699370470193074,-0.27636083185496674,-1.4375155402218898,0.05550464964431893,-0.11747404662208721,-0.04299547315087097
1671120608.239904,29018,1671120608,238204280,panda_K,-0.2825615290111808,-0.27964024096599316,-1.4415728939910082,0.05470516378503331,-0.11556155535234139,-0.0439341666266866
1671120608.2432418,29019,1671120608,241156086,panda_K,-0.28348874424490134,-0.27513692049595223,-1.4413548768366364,0.05595434306674651,-0.11488700631189969,-0.04503034441915095
1671120608.2449374,29020,1671120608,243167157,panda_K,-0.2899308545098752,-0.27852846062642955,-1.451907728790215,0.05520759845731494,-0.11291635501436799,-0.04547935621777075
1671120608.247131,29021,1671120608,245197030,panda_K,-0.29547193668102945,-0.27572613368846755,-1.452620671106997,0.05595476186157616,-0.11132173829346931,-0.045738009395799674
1671120608.2499108,29022,1671120608,248205496,panda_K,-0.29652657813759403,-0.26370410545244044,-1.442733717959709,0.059144579261471056,-0.11097289480917122,-0.04592330497850771
1671120608.2532291,29023,1671120608,251171265,panda_K,-0.2823657911568692,-0.2627932441123516,-1.4411421152954964,0.05971870187104193,-0.11467957848733065,-0.04575709673428196
1671120608.2560086,29024,1671120608,254190698,panda_K,-0.2756825261160948,-0.2583607035324447,-1.4240405779237408,0.0607081438054147,-0.11686151915356296,-0.04516639783726534
1671120608.2582114,29025,1671120608,256208154,panda_K,-0.2774212807393313,-0.25775651314487885,-1.4265728047145174,0.06096154699820757,-0.11666807174354889,-0.04457445767064773
1671120608.2609992,29026,1671120608,259237349,panda_K,-0.28534558602881105,-0.2688153347292581,-1.4461672301129882,0.05831049210135287,-0.1149987752822193,-0.04328278917249332
1671120608.26433,29027,1671120608,262200054,panda_K,-0.27623912040827986,-0.2743967623716104,-1.4508234923047296,0.056864108776900936,-0.1180480199138996,-0.04163939712444351
1671120608.26599,29028,1671120608,264216694,panda_K,-0.2741697347058983,-0.27490656992008344,-1.4488974588451242,0.05662780734075684,-0.11918977673053299,-0.04047151741053447
1671120608.2693079,29029,1671120608,267179615,panda_K,-0.2726555850589141,-0.2805239033650728,-1.4387166283569341,0.05458476531042487,-0.12058159511695453,-0.03865154250575179
1671120608.2709165,29030,1671120608,269201980,panda_K,-0.26683054249063154,-0.2774843063823428,-1.4300458727640715,0.05503915170323401,-0.12278909293265901,-0.03748685297358003
1671120608.2743065,29031,1671120608,272255720,panda_K,-0.26693894813702645,-0.28987804066220685,-1.4401795490614917,0.0515862498165552,-0.12342930617022575,-0.0360573455166212
1671120608.2770813,29032,1671120608,275176787,panda_K,-0.2817541782785681,-0.3040414563487919,-1.4521178260130259,0.047689654848354794,-0.11970885272828731,-0.035420737992836494
1671120608.2804167,29033,1671120608,278228511,panda_K,-0.2754566531898135,-0.3078057301625885,-1.4473666036641357,0.046464330963784634,-0.12112351627493423,-0.03547686755627628
1671120608.2831733,29034,1671120608,281151502,panda_K,-0.27008812462784815,-0.30638347221139706,-1.4453874076894861,0.04691106802330051,-0.12215139072527689,-0.03596100271843148
1671120608.2849538,29035,1671120608,283171070,panda_K,-0.27688487290548985,-0.30403345006220983,-1.445809303666601,0.04774082749153521,-0.12005617572804128,-0.036545892338674064
1671120608.2871113,29036,1671120608,285185273,panda_K,-0.2912892869384894,-0.3023372835661761,-1.4401582407951456,0.04825788703078692,-0.11590390683119112,-0.03736240005827674
1671120608.2893388,29037,1671120608,287213892,panda_K,-0.29666067949716457,-0.3043459039369067,-1.445138513478476,0.048056744578284356,-0.11386317667361205,-0.03830917290318992
1671120608.292061,29038,1671120608,290189442,panda_K,-0.28150880442467846,-0.29366163004247137,-1.4407852828738628,0.05140232877360217,-0.11682745211520873,-0.03985242160734512
1671120608.2943342,29039,1671120608,292198531,panda_K,-0.28212784155817183,-0.2942009696016067,-1.4405479668468333,0.05148373361212338,-0.11610046952732109,-0.04082616286568619
1671120608.2960021,29040,1671120608,294214979,panda_K,-0.2843805665304964,-0.29149985912810134,-1.4442593026316513,0.05259446691440008,-0.11504888712376696,-0.04178754171928382
1671120608.298254,29041,1671120608,296489936,panda_K,-0.2955635118514963,-0.28162805573172905,-1.4459343572855878,0.05566215237525647,-0.11183142738166348,-0.042667619567447156
1671120608.3009925,29042,1671120608,299196635,panda_K,-0.29860553026671927,-0.26622960511970684,-1.4372943437585604,0.06029461567051201,-0.11067054904539644,-0.04387733294151843
1671120608.3043075,29043,1671120608,302194916,panda_K,-0.29959854317513224,-0.26239105888997033,-1.4417602467467616,0.061971299850366535,-0.11009580736532332,-0.044859647588838036
1671120608.3059826,29044,1671120608,304212780,panda_K,-0.29486624855213833,-0.25764305968558304,-1.4381453042645846,0.06348534173610312,-0.11134580187638876,-0.04522330629166063
1671120608.3093095,29045,1671120608,307159046,panda_K,-0.2827155942351765,-0.26180778183260356,-1.4341151954690314,0.06248949241352909,-0.1145119709901039,-0.04549932757612663
1671120608.3109741,29046,1671120608,309191337,panda_K,-0.27963340711197915,-0.2619688493470673,-1.4345662938673078,0.0624706108498989,-0.11536441461519849,-0.04551231980212683
1671120608.313193,29047,1671120608,311283587,panda_K,-0.27307102926373555,-0.2537023685525209,-1.4314274037898738,0.06464034571108865,-0.11724556912800049,-0.045509411262343105
1671120608.3159723,29048,1671120608,314199945,panda_K,-0.26762490895998375,-0.24840932928163975,-1.4329014838641372,0.06603862503914464,-0.11896712125671971,-0.0455215729934599
1671120608.319327,29049,1671120608,317144311,panda_K,-0.28574609771209136,-0.26144259985223967,-1.4451064631636272,0.062378761325359425,-0.1143788731501584,-0.0456591330890074
1671120608.321477,29050,1671120608,319504256,panda_K,-0.28920854482777675,-0.2675142913548656,-1.4475448195884497,0.06057490789312823,-0.11349161521099921,-0.04567195276287521
1671120608.3243024,29051,1671120608,322232825,panda_K,-0.2966649602008049,-0.2690559256745276,-1.440954937933426,0.05916281145739241,-0.11176661500384091,-0.0455050758739395
1671120608.3270679,29052,1671120608,325188154,panda_K,-0.29703419405143827,-0.27114036291736365,-1.4445500782381548,0.05816370283639692,-0.11173742375869902,-0.04524777575763036
1671120608.3303351,29053,1671120608,328217146,panda_K,-0.29309900453907317,-0.2750893682713965,-1.443324831756485,0.05663069013093075,-0.11286797161359183,-0.04479963620244251
1671120608.3332562,29054,1671120608,331178146,panda_K,-0.2871341944631284,-0.2805808989555678,-1.4321839423328342,0.05445723095093366,-0.11453137147065393,-0.04429047400674499
1671120608.3355,29055,1671120608,333265015,panda_K,-0.2881528674695226,-0.28254539449183996,-1.4334506837955823,0.053689740172265125,-0.11413773867602213,-0.044155525765367916
1671120608.3382356,29056,1671120608,336215706,panda_K,-0.29658149847151594,-0.280324091932509,-1.4354463969548448,0.05424390860150329,-0.11109010972892693,-0.04422462638130243
1671120608.3409834,29057,1671120608,339154535,panda_K,-0.30052692457300073,-0.29323589950310347,-1.4440709544628756,0.05071422873036575,-0.10918802251369647,-0.044863337470011456
1671120608.343152,29058,1671120608,341173540,panda_K,-0.2930953835586618,-0.2910479728803783,-1.4406479395574332,0.051116619644372106,-0.110732000073458,-0.04556762000293435
1671120608.3454225,29059,1671120608,343506654,panda_K,-0.2932776132449088,-0.29068913831945714,-1.4356580217824608,0.050917433412338606,-0.11032902861106272,-0.04646454664650252
1671120608.3481977,29060,1671120608,346197468,panda_K,-0.30919682439684476,-0.28806973695996696,-1.4340949688713815,0.051358707564062654,-0.10560959572542061,-0.04805032744172489
1671120608.35035,29061,1671120608,348214891,panda_K,-0.3079236909022973,-0.28720218473150405,-1.4337589347600566,0.051530016899773254,-0.1054731221702809,-0.04912756279643857
1671120608.353259,29062,1671120608,351159840,panda_K,-0.29790077002256,-0.2774660647798614,-1.4290143257935939,0.05415176236294501,-0.10760736729879775,-0.05053895591952357
1671120608.3554513,29063,1671120608,353164058,panda_K,-0.2932889161442307,-0.2791040792549909,-1.4251035354799164,0.053619876755187486,-0.10849577241935535,-0.05137358494881638
1671120608.3570669,29064,1671120608,355187811,panda_K,-0.308577106655675,-0.2860261476601064,-1.4303940781591233,0.05169128010321445,-0.10421693458383714,-0.052134851739125736
1671120608.3603458,29065,1671120608,358201468,panda_K,-0.3103447524651036,-0.28343438534963183,-1.4333344657226303,0.05242665219988342,-0.10338023876872193,-0.053190723796139386
1671120608.362076,29066,1671120608,360218297,panda_K,-0.31136625664146705,-0.28161468013182533,-1.4292754507645207,0.0527699934376374,-0.10292722049484823,-0.05384999086199213
1671120608.3654408,29067,1671120608,363167406,panda_K,-0.31931089336960233,-0.27975861742939195,-1.4325914003066296,0.0532468641407488,-0.10055429871186614,-0.05483668381893542
1671120608.3671002,29068,1671120608,365174156,panda_K,-0.3216918345032702,-0.2813434379603345,-1.4356024908927105,0.0528660004217261,-0.09969217593669413,-0.05543691640577234
1671120608.3693166,29069,1671120608,367175111,panda_K,-0.32685963547199015,-0.2831623667333264,-1.4340161148397874,0.052345274618836986,-0.09818661934231829,-0.055922543734983524
1671120608.3709428,29070,1671120608,369206824,panda_K,-0.32980797648707894,-0.28626264701720566,-1.4360142562543972,0.051619337184226094,-0.09729025061064632,-0.056222628060340916
1671120608.3731623,29071,1671120608,371211813,panda_K,-0.31179665981060756,-0.28090078550735453,-1.4277386549394762,0.053103474782158086,-0.10204267519079413,-0.05624936276482965
1671120608.3759542,29072,1671120608,374200795,panda_K,-0.31153552021344266,-0.28113867179305807,-1.425190225605949,0.053049214177177784,-0.10237432229930984,-0.055847089946288606
1671120608.3791835,29073,1671120608,377182329,panda_K,-0.31941542489715646,-0.2891562008197017,-1.4236197510562163,0.05068519482575871,-0.10066996333544984,-0.055139919681844236
1671120608.3815002,29074,1671120608,379293080,panda_K,-0.3158108002930956,-0.28138654481197545,-1.416017855653256,0.05267849890639142,-0.10198193891348453,-0.05452985718041134
1671120608.3842409,29075,1671120608,382270455,panda_K,-0.31235779377000245,-0.2903349751703893,-1.420579920656383,0.05027313309637146,-0.10343355503786317,-0.05319123795874281
1671120608.3870232,29076,1671120608,385184384,panda_K,-0.30425359389335827,-0.29500261542519024,-1.4283867343739252,0.04908316182017376,-0.10626424944828029,-0.05145466477654331
1671120608.3903494,29077,1671120608,388211041,panda_K,-0.3038565969228402,-0.3034341526288967,-1.4258379750443424,0.04645429274481541,-0.10735682151965131,-0.049510379782683724
1671120608.391988,29078,1671120608,390220183,panda_K,-0.3090860996819215,-0.3115140271030297,-1.4296071168945954,0.044157447684743174,-0.10655160342106637,-0.0483701230782879
1671120608.3942318,29079,1671120608,392251321,panda_K,-0.3209276692746732,-0.32110045666362813,-1.4414301432380943,0.04170226513946968,-0.10379511105915072,-0.04750520157773851
1671120608.3970218,29080,1671120608,395178671,panda_K,-0.33156557242264934,-0.33220446888283384,-1.4538407767016197,0.03894304876216552,-0.10124949610890012,-0.04681778898505031
1671120608.3992474,29081,1671120608,397193337,panda_K,-0.32294869654406033,-0.32754688657298864,-1.4516848756713538,0.04034268948996715,-0.10356536464939084,-0.04671768111251191
1671120608.401476,29082,1671120608,399205170,panda_K,-0.3178059523972454,-0.31894234303469005,-1.4428499409105044,0.04273488536819466,-0.10496538806391045,-0.04679575065560087
1671120608.4042225,29083,1671120608,402229720,panda_K,-0.3140091706290014,-0.3184616889520537,-1.4385734093248197,0.04296229880956178,-0.10587294502373444,-0.047110093231916304
1671120608.407058,29084,1671120608,405190765,panda_K,-0.3138754527009622,-0.3175992069134732,-1.436580070249591,0.0432338395671172,-0.10565013045763963,-0.0478390446853968
1671120608.4102209,29085,1671120608,408217271,panda_K,-0.31730596194123223,-0.3137914217803379,-1.439359134089232,0.0444987622279181,-0.10430411882482803,-0.04887047294870245
1671120608.411949,29086,1671120608,410232378,panda_K,-0.31312246725264303,-0.30475201266037055,-1.4353536820411006,0.04717191011924099,-0.10516015067072704,-0.049538969521629166
1671120608.4141674,29087,1671120608,412242031,panda_K,-0.309244789887737,-0.3011370712340765,-1.431051463925509,0.048397439703975385,-0.10594673647499886,-0.050105482805159085
1671120608.4169586,29088,1671120608,415191100,panda_K,-0.2965873964951091,-0.30040433849143927,-1.4324652852289528,0.04908878491911971,-0.10896898216919557,-0.05069659435268189
1671120608.4202132,29089,1671120608,418388675,panda_K,-0.30399380932433917,-0.2994528341999946,-1.4369893888728622,0.049646709155242594,-0.10704039287412914,-0.050997192954914145
1671120608.4230585,29090,1671120608,421175112,panda_K,-0.30950854307554615,-0.2933458980002166,-1.4288005427797432,0.05123400024314436,-0.10580692014427097,-0.051019237492367815
1671120608.4264057,29091,1671120608,424258473,panda_K,-0.3160161264121133,-0.2863090053923084,-1.4284899028539846,0.05321752752067454,-0.10443333132921967,-0.0506050480823641
1671120608.4280906,29092,1671120608,426321064,panda_K,-0.31309408663726357,-0.28841546987620703,-1.4337607511885904,0.05268012469176637,-0.10537678434519628,-0.050083471476204976
1671120608.4313536,29093,1671120608,429167288,panda_K,-0.30959975132805595,-0.3036797094551539,-1.4390586359619952,0.04817232834153098,-0.1065015965318657,-0.04924529719064914
1671120608.4341354,29094,1671120608,432194403,panda_K,-0.3005381028970152,-0.30159125769347844,-1.4410728260284034,0.04843803313105746,-0.10916789370104696,-0.04855649900251156
1671120608.4363909,29095,1671120608,434204597,panda_K,-0.3035428718546857,-0.29473637582933676,-1.4396547024572994,0.05020822526588358,-0.10865868559657407,-0.04833001826782902
1671120608.4391544,29096,1671120608,437155569,panda_K,-0.30940444588813126,-0.29482138778553674,-1.4350109272236606,0.05011329974158713,-0.10731590406339525,-0.04846645699803425
1671120608.441366,29097,1671120608,439483029,panda_K,-0.31077298364679407,-0.2987416704185401,-1.4347026519248032,0.04916454916531319,-0.1068867664722479,-0.04888348256124096
1671120608.4441476,29098,1671120608,442178249,panda_K,-0.30846734190296565,-0.2997033793620566,-1.4363704003189948,0.049157834429074086,-0.10722522585959156,-0.049844593118727465
1671120608.4463527,29099,1671120608,444182182,panda_K,-0.2981457172500299,-0.29640899402441223,-1.435263732015302,0.05016061679332578,-0.10970566365945489,-0.05054584688437918
1671120608.4492807,29100,1671120608,447189226,panda_K,-0.2944190603379955,-0.29528905253794036,-1.4331040763529415,0.050373638515568836,-0.11044503173508226,-0.051453285190675456
1671120608.4520345,29101,1671120608,450201623,panda_K,-0.3029299604060867,-0.29908339175283344,-1.4355452223566647,0.04918271154980456,-0.10812664957370127,-0.051975094557119704
1671120608.4542458,29102,1671120608,452204134,panda_K,-0.3077451135807153,-0.30129798009573094,-1.4416700109510285,0.04861170324416295,-0.10688343720131499,-0.05206674888848215
1671120608.4570382,29103,1671120608,455196167,panda_K,-0.31878701094737644,-0.3049016100546319,-1.438008825451291,0.04727491362176242,-0.10434139300987647,-0.051731764732052335
1671120608.4592214,29104,1671120608,457218387,panda_K,-0.3264950894858344,-0.3118398576941831,-1.43952287612548,0.04521152870035458,-0.10253947143913754,-0.05130919422681539
1671120608.462047,29105,1671120608,460183906,panda_K,-0.3233645093854346,-0.31607915119550933,-1.4341847196028596,0.043691584579047704,-0.1038542088840939,-0.050248353948539444
1671120608.4642448,29106,1671120608,462195166,panda_K,-0.3106541466025221,-0.31195127349916596,-1.429959811089724,0.044633320778017106,-0.10756378432822825,-0.04938258101108427
1671120608.4659429,29107,1671120608,464209087,panda_K,-0.2927322920268531,-0.31143078193447654,-1.4251354558636171,0.04460036275985883,-0.1125854208087716,-0.04849911625439558
1671120608.4681275,29108,1671120608,466239597,panda_K,-0.28658226992864066,-0.311763594918049,-1.4221330834729884,0.044267851771683554,-0.11461577401946141,-0.04751236126514258
1671120608.4709725,29109,1671120608,469147318,panda_K,-0.3023326411321398,-0.3204043239288845,-1.4328795625296489,0.041713970823275326,-0.11119266359215657,-0.045847641554411914
1671120608.4731755,29110,1671120608,471161826,panda_K,-0.3083753086828409,-0.32663023883372844,-1.4371992410737715,0.039914183436451915,-0.11010958489027273,-0.04464153855054759
1671120608.4753687,29111,1671120608,473183819,panda_K,-0.3077344137167358,-0.3312922268627483,-1.4426956570037266,0.03867608048946346,-0.11078163115066153,-0.0433659152685298
1671120608.4770966,29112,1671120608,475280675,panda_K,-0.30846923888860267,-0.33252477688192167,-1.4400182907478989,0.038198709444212005,-0.11118205874354467,-0.04208408350937845
1671120608.4803796,29113,1671120608,478212183,panda_K,-0.3035136340473476,-0.3328583415804105,-1.438086975392239,0.03790174997394047,-0.1132660950269668,-0.04025744281544475
1671120608.4831545,29114,1671120608,481174894,panda_K,-0.2860499806073513,-0.3283338319861424,-1.4301093676769163,0.038913541531293144,-0.11842549613606597,-0.03874574389173074
1671120608.4859984,29115,1671120608,484176481,panda_K,-0.28280402895466855,-0.3280921942621268,-1.4363366167142764,0.039140103444032875,-0.11951012104424565,-0.03780475821442495
1671120608.488173,29116,1671120608,486188696,panda_K,-0.2864916557342442,-0.32592589037982944,-1.4352905100620905,0.0397849875373273,-0.11850470256663609,-0.03769213136788864
1671120608.4909608,29117,1671120608,489163119,panda_K,-0.2910032126890441,-0.32478178648749667,-1.4367486685849595,0.040277081258497334,-0.1168920352879692,-0.03813541352053975
1671120608.4942496,29118,1671120608,492194593,panda_K,-0.2904585367447241,-0.32078915945446657,-1.434435415879425,0.041452376525600416,-0.11640159615994859,-0.03901664293686646
1671120608.4964573,29119,1671120608,494197848,panda_K,-0.2898061892120065,-0.3205958465094746,-1.4366247524854368,0.0416123119393594,-0.11607457480967673,-0.03982117899452964
1671120608.4981356,29120,1671120608,496209916,panda_K,-0.29049183179059923,-0.31825421244141705,-1.4345997362836513,0.04230010208829534,-0.11534196328375064,-0.040823587007237476
1671120608.500351,29121,1671120608,498213756,panda_K,-0.29172497626036564,-0.31638331753699456,-1.4319799090265029,0.04287758874298601,-0.11441817206492293,-0.04192616841015518
1671120608.5031857,29122,1671120608,501170860,panda_K,-0.2952408091669118,-0.30974647977570796,-1.4298412859369467,0.04485634163943488,-0.11275166353923907,-0.04344333961993996
1671120608.5063598,29123,1671120608,504186255,panda_K,-0.30321741626856435,-0.3076010059412188,-1.4340632708511623,0.04577284155405269,-0.10999672330060113,-0.044849287636564275
1671120608.508173,29124,1671120608,506214214,panda_K,-0.30705370407925625,-0.30890415667180837,-1.4367868978428338,0.045638936783425135,-0.10851377060418205,-0.04573717022314263
1671120608.5103593,29125,1671120608,508227779,panda_K,-0.3112965087531625,-0.30468489974493485,-1.430341579294315,0.046851419475208406,-0.10695079318985004,-0.04666274543477167
1671120608.5131047,29126,1671120608,511172932,panda_K,-0.3110809677745154,-0.30085847283882106,-1.420895976296935,0.04801051135397177,-0.10623153157137695,-0.04799128426869748
1671120608.5153246,29127,1671120608,513177637,panda_K,-0.3121491462023683,-0.3006296984537263,-1.4179558409223458,0.04811724398437271,-0.1054503887569947,-0.04881870409914514
1671120608.517027,29128,1671120608,515180490,panda_K,-0.30849818413448726,-0.30216710178392636,-1.4205228977469195,0.047812877280140394,-0.10587633146918157,-0.04966308928773408
1671120608.5203693,29129,1671120608,518221067,panda_K,-0.3009590934532709,-0.3021191091262334,-1.4228138220152264,0.04785272466288381,-0.10732140758184966,-0.050712976226123675
1671120608.5231266,29130,1671120608,521167317,panda_K,-0.31355464949053297,-0.30892412019453064,-1.432366508140991,0.045947949313289216,-0.10380886792435307,-0.0513507317826144
1671120608.5254145,29131,1671120608,523502538,panda_K,-0.31567380461667294,-0.3094521358920048,-1.4318387893841398,0.0456679749950864,-0.10318336004236867,-0.0516560673254502
1671120608.528118,29132,1671120608,526189125,panda_K,-0.31381015192267453,-0.30673587600337104,-1.4308489187153444,0.04619222659047028,-0.10376769063913327,-0.05180438843224047
1671120608.5303123,29133,1671120608,528194111,panda_K,-0.32063691038727943,-0.3068959953831104,-1.431583950636992,0.04592480294248608,-0.10224423039340094,-0.05163364797833209
1671120608.5321152,29134,1671120608,530225261,panda_K,-0.31841363511837584,-0.3109743949286732,-1.4299623370909562,0.044545964307311725,-0.10310686631269508,-0.05129095872935278
1671120608.5353847,29135,1671120608,533174212,panda_K,-0.3223007549855884,-0.31466990743288714,-1.4270830015002713,0.04309802869753883,-0.10263624788266473,-0.05036043840651934
1671120608.5369973,29136,1671120608,535230377,panda_K,-0.32198266149344934,-0.31017081454028217,-1.424454641755595,0.04412410206088469,-0.1031725932078422,-0.04951732226802812
1671120608.5403435,29137,1671120608,538197323,panda_K,-0.30382042542025384,-0.3147922234442434,-1.4189487089622201,0.042631076935501985,-0.10834122992584405,-0.04852900101810268
1671120608.5419989,29138,1671120608,540200484,panda_K,-0.30046579890730474,-0.327742768044198,-1.4313930805822537,0.03927218486073127,-0.1092602259977118,-0.048135506216234594
1671120608.5441809,29139,1671120608,542205689,panda_K,-0.3032120941925074,-0.3301715599122923,-1.4438955006032461,0.03886951174564193,-0.10863910983366731,-0.04788481294385104
1671120608.5470324,29140,1671120608,545258361,panda_K,-0.3158558130863258,-0.3251841951792084,-1.4483930704675179,0.04053817867122352,-0.10551630303775417,-0.04794486906441655
1671120608.550345,29141,1671120608,548200376,panda_K,-0.31138054872842647,-0.31974655155578124,-1.4384873991917857,0.04222701736967909,-0.10672696903591211,-0.04844830174765761
1671120608.5520415,29142,1671120608,550219467,panda_K,-0.30842678265195395,-0.3182892116093481,-1.4321873857123735,0.04269882266314993,-0.1075039738694552,-0.04888745776237815
1671120608.5553198,29143,1671120608,553173771,panda_K,-0.31089493426240117,-0.31751442720524453,-1.4348420914461044,0.04315494528589109,-0.10677155752944131,-0.04961352976977182
1671120608.5569913,29144,1671120608,555232095,panda_K,-0.3036982600978764,-0.3096632440026583,-1.4289362947941084,0.045393441891379414,-0.1085792548707558,-0.050193885855181405
1671120608.5603971,29145,1671120608,558198392,panda_K,-0.3129628845479968,-0.31139616171094653,-1.4323838851907131,0.04514201497153339,-0.10587111444289571,-0.05104731050027499
1671120608.5620468,29146,1671120608,560204712,panda_K,-0.3128616408057867,-0.31448839336679235,-1.4331922077439179,0.044358890543146574,-0.10562234064689124,-0.05151053041797024
1671120608.5653894,29147,1671120608,563151535,panda_K,-0.3270115689147949,-0.3137491620572954,-1.4402041653043218,0.044716178276552165,-0.10146338865039699,-0.052127926364429575
1671120608.5670354,29148,1671120608,565178809,panda_K,-0.32407373053773497,-0.30571565996381367,-1.4346733128071008,0.046836881200209006,-0.10200411915967808,-0.05250537427502391
1671120608.570314,29149,1671120608,568185885,panda_K,-0.32277096596123134,-0.3080878680589141,-1.4368358497618339,0.04611157707177947,-0.1019695896661096,-0.05296977050410524
1671120608.5720599,29150,1671120608,570197065,panda_K,-0.32061252012431174,-0.31130566093691636,-1.4375437370138493,0.04512954664699759,-0.10234072222691568,-0.053207016745039935
1671120608.5742729,29151,1671120608,572220732,panda_K,-0.3097688936052603,-0.3060666538440088,-1.4346613539432727,0.046533254014903554,-0.10507259863802629,-0.05336731278006502
1671120608.5770357,29152,1671120608,575194152,panda_K,-0.31217311872469117,-0.30175283944307885,-1.4311276590479147,0.047620400187743855,-0.10455735379293926,-0.05335808247328338
1671120608.5803628,29153,1671120608,578196141,panda_K,-0.31873346148351145,-0.3159864227102206,-1.4400270202728451,0.0436954376506719,-0.10298616531743437,-0.0529459499320577
1671120608.5819626,29154,1671120608,580204675,panda_K,-0.3154388244913499,-0.31745453550756364,-1.4401182229730671,0.04315435263219578,-0.10412269083843506,-0.052444189346901364
1671120608.5842156,29155,1671120608,582204888,panda_K,-0.31784277578489917,-0.3140063870171654,-1.4393047022647367,0.04394382353757242,-0.10390404331737227,-0.05186088305038918
1671120608.5865006,29156,1671120608,584208170,panda_K,-0.316376318049309,-0.31266966786955896,-1.4327648915123594,0.04405085815027075,-0.10475739043531351,-0.051287408617681225
1671120608.589173,29157,1671120608,587144399,panda_K,-0.3194550208976975,-0.31183786891431914,-1.434774917854232,0.044249806235185776,-0.10464055508284004,-0.05048507550677933
1671120608.591459,29158,1671120608,589162880,panda_K,-0.3219757006689601,-0.31087121032071785,-1.4321443924413766,0.04447886406727424,-0.10441954600347904,-0.04996507715248628
1671120608.593657,29159,1671120608,591442686,panda_K,-0.31549485846228414,-0.31839470497633027,-1.431726669303924,0.042426951417191584,-0.1063726903140078,-0.049473901755710335
1671120608.5963836,29160,1671120608,594209666,panda_K,-0.3032679214908358,-0.3209417870020256,-1.4262990242171325,0.041619626690358257,-0.10984854540111931,-0.0489643786656196
1671120608.5991943,29161,1671120608,597229026,panda_K,-0.31216066955449756,-0.3278042053132084,-1.4347338888112826,0.0398294366229859,-0.10726681698201632,-0.04908616361885061
