Time,name,robot_state.joint_state.header.seq,robot_state.joint_state.header.stamp.secs,robot_state.joint_state.header.stamp.nsecs,robot_state.joint_state.header.frame_id,robot_state.joint_state.name,robot_state.joint_state.position,robot_state.joint_state.velocity,robot_state.joint_state.effort,robot_state.multi_dof_joint_state.header.seq,robot_state.multi_dof_joint_state.header.stamp.secs,robot_state.multi_dof_joint_state.header.stamp.nsecs,robot_state.multi_dof_joint_state.header.frame_id,robot_state.multi_dof_joint_state.joint_names,robot_state.multi_dof_joint_state.transforms,robot_state.multi_dof_joint_state.twist,robot_state.multi_dof_joint_state.wrench,robot_state.attached_collision_objects,robot_state.is_diff,robot_model_name,fixed_frame_transforms,allowed_collision_matrix.entry_names,allowed_collision_matrix.entry_values,allowed_collision_matrix.default_entry_names,allowed_collision_matrix.default_entry_values,link_padding,link_scale,object_colors,world.collision_objects,world.octomap.header.seq,world.octomap.header.stamp.secs,world.octomap.header.stamp.nsecs,world.octomap.header.frame_id,world.octomap.origin.position.x,world.octomap.origin.position.y,world.octomap.origin.position.z,world.octomap.origin.orientation.x,world.octomap.origin.orientation.y,world.octomap.origin.orientation.z,world.octomap.origin.orientation.w,world.octomap.octomap.header.seq,world.octomap.octomap.header.stamp.secs,world.octomap.octomap.header.stamp.nsecs,world.octomap.octomap.header.frame_id,world.octomap.octomap.binary,world.octomap.octomap.id,world.octomap.octomap.resolution,world.octomap.octomap.data,is_diff
1671120611.359141,(noname)+,0,1671120611,336601018,panda_link0,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-2.2012841712456, -0.031104765781446508, 2.383809685718809, -1.9139280396177059, 0.11934271434280608, 2.0391397623229612, -0.5678341416325419, 0.0, 0.0)",(),(),0,0,0,panda_link0,[],[],[],[],[],True,panda,[],[],[],[],[],"[link_name: ""panda_hand""
padding: 0.0, link_name: ""panda_hand_sc""
padding: 0.0, link_name: ""panda_leftfinger""
padding: 0.0, link_name: ""panda_link0""
padding: 0.0, link_name: ""panda_link0_sc""
padding: 0.0, link_name: ""panda_link1""
padding: 0.0, link_name: ""panda_link1_sc""
padding: 0.0, link_name: ""panda_link2""
padding: 0.0, link_name: ""panda_link2_sc""
padding: 0.0, link_name: ""panda_link3""
padding: 0.0, link_name: ""panda_link3_sc""
padding: 0.0, link_name: ""panda_link4""
padding: 0.0, link_name: ""panda_link4_sc""
padding: 0.0, link_name: ""panda_link5""
padding: 0.0, link_name: ""panda_link5_sc""
padding: 0.0, link_name: ""panda_link6""
padding: 0.0, link_name: ""panda_link6_sc""
padding: 0.0, link_name: ""panda_link7""
padding: 0.0, link_name: ""panda_link7_sc""
padding: 0.0, link_name: ""panda_rightfinger""
padding: 0.0, link_name: ""panda_weldingpointer""
padding: 0.0]","[link_name: ""panda_hand""
scale: 1.0, link_name: ""panda_hand_sc""
scale: 1.0, link_name: ""panda_leftfinger""
scale: 1.0, link_name: ""panda_link0""
scale: 1.0, link_name: ""panda_link0_sc""
scale: 1.0, link_name: ""panda_link1""
scale: 1.0, link_name: ""panda_link1_sc""
scale: 1.0, link_name: ""panda_link2""
scale: 1.0, link_name: ""panda_link2_sc""
scale: 1.0, link_name: ""panda_link3""
scale: 1.0, link_name: ""panda_link3_sc""
scale: 1.0, link_name: ""panda_link4""
scale: 1.0, link_name: ""panda_link4_sc""
scale: 1.0, link_name: ""panda_link5""
scale: 1.0, link_name: ""panda_link5_sc""
scale: 1.0, link_name: ""panda_link6""
scale: 1.0, link_name: ""panda_link6_sc""
scale: 1.0, link_name: ""panda_link7""
scale: 1.0, link_name: ""panda_link7_sc""
scale: 1.0, link_name: ""panda_rightfinger""
scale: 1.0, link_name: ""panda_weldingpointer""
scale: 1.0]",[],[],0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,False,,0.0,(),True
1671120611.6091876,(noname)+,0,1671120611,590600967,panda_link0,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-2.2012791599380344, -0.03110671462327765, 2.3838118640450676, -1.9139313804894162, 0.11934403677119149, 2.039137626038657, -0.5678344992610779, 0.0, 0.0)",(),(),0,0,0,panda_link0,[],[],[],[],[],True,panda,[],[],[],[],[],"[link_name: ""panda_hand""
padding: 0.0, link_name: ""panda_hand_sc""
padding: 0.0, link_name: ""panda_leftfinger""
padding: 0.0, link_name: ""panda_link0""
padding: 0.0, link_name: ""panda_link0_sc""
padding: 0.0, link_name: ""panda_link1""
padding: 0.0, link_name: ""panda_link1_sc""
padding: 0.0, link_name: ""panda_link2""
padding: 0.0, link_name: ""panda_link2_sc""
padding: 0.0, link_name: ""panda_link3""
padding: 0.0, link_name: ""panda_link3_sc""
padding: 0.0, link_name: ""panda_link4""
padding: 0.0, link_name: ""panda_link4_sc""
padding: 0.0, link_name: ""panda_link5""
padding: 0.0, link_name: ""panda_link5_sc""
padding: 0.0, link_name: ""panda_link6""
padding: 0.0, link_name: ""panda_link6_sc""
padding: 0.0, link_name: ""panda_link7""
padding: 0.0, link_name: ""panda_link7_sc""
padding: 0.0, link_name: ""panda_rightfinger""
padding: 0.0, link_name: ""panda_weldingpointer""
padding: 0.0]","[link_name: ""panda_hand""
scale: 1.0, link_name: ""panda_hand_sc""
scale: 1.0, link_name: ""panda_leftfinger""
scale: 1.0, link_name: ""panda_link0""
scale: 1.0, link_name: ""panda_link0_sc""
scale: 1.0, link_name: ""panda_link1""
scale: 1.0, link_name: ""panda_link1_sc""
scale: 1.0, link_name: ""panda_link2""
scale: 1.0, link_name: ""panda_link2_sc""
scale: 1.0, link_name: ""panda_link3""
scale: 1.0, link_name: ""panda_link3_sc""
scale: 1.0, link_name: ""panda_link4""
scale: 1.0, link_name: ""panda_link4_sc""
scale: 1.0, link_name: ""panda_link5""
scale: 1.0, link_name: ""panda_link5_sc""
scale: 1.0, link_name: ""panda_link6""
scale: 1.0, link_name: ""panda_link6_sc""
scale: 1.0, link_name: ""panda_link7""
scale: 1.0, link_name: ""panda_link7_sc""
scale: 1.0, link_name: ""panda_rightfinger""
scale: 1.0, link_name: ""panda_weldingpointer""
scale: 1.0]",[],[],0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,False,,0.0,(),True
1671120611.8593724,(noname)+,0,1671120611,844599008,panda_link0,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-2.2012808303738893, -0.03110671462327765, 2.3838082448723674, -1.9139260907758746, 0.11934271434280608, 2.0391383773613376, -0.567828497470253, 0.0, 0.0)",(),(),0,0,0,panda_link0,[],[],[],[],[],True,panda,[],[],[],[],[],"[link_name: ""panda_hand""
padding: 0.0, link_name: ""panda_hand_sc""
padding: 0.0, link_name: ""panda_leftfinger""
padding: 0.0, link_name: ""panda_link0""
padding: 0.0, link_name: ""panda_link0_sc""
padding: 0.0, link_name: ""panda_link1""
padding: 0.0, link_name: ""panda_link1_sc""
padding: 0.0, link_name: ""panda_link2""
padding: 0.0, link_name: ""panda_link2_sc""
padding: 0.0, link_name: ""panda_link3""
padding: 0.0, link_name: ""panda_link3_sc""
padding: 0.0, link_name: ""panda_link4""
padding: 0.0, link_name: ""panda_link4_sc""
padding: 0.0, link_name: ""panda_link5""
padding: 0.0, link_name: ""panda_link5_sc""
padding: 0.0, link_name: ""panda_link6""
padding: 0.0, link_name: ""panda_link6_sc""
padding: 0.0, link_name: ""panda_link7""
padding: 0.0, link_name: ""panda_link7_sc""
padding: 0.0, link_name: ""panda_rightfinger""
padding: 0.0, link_name: ""panda_weldingpointer""
padding: 0.0]","[link_name: ""panda_hand""
scale: 1.0, link_name: ""panda_hand_sc""
scale: 1.0, link_name: ""panda_leftfinger""
scale: 1.0, link_name: ""panda_link0""
scale: 1.0, link_name: ""panda_link0_sc""
scale: 1.0, link_name: ""panda_link1""
scale: 1.0, link_name: ""panda_link1_sc""
scale: 1.0, link_name: ""panda_link2""
scale: 1.0, link_name: ""panda_link2_sc""
scale: 1.0, link_name: ""panda_link3""
scale: 1.0, link_name: ""panda_link3_sc""
scale: 1.0, link_name: ""panda_link4""
scale: 1.0, link_name: ""panda_link4_sc""
scale: 1.0, link_name: ""panda_link5""
scale: 1.0, link_name: ""panda_link5_sc""
scale: 1.0, link_name: ""panda_link6""
scale: 1.0, link_name: ""panda_link6_sc""
scale: 1.0, link_name: ""panda_link7""
scale: 1.0, link_name: ""panda_link7_sc""
scale: 1.0, link_name: ""panda_rightfinger""
scale: 1.0, link_name: ""panda_weldingpointer""
scale: 1.0]",[],[],0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,False,,0.0,(),True
1671120612.1093724,(noname)+,0,1671120612,102598905,panda_link0,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-2.201285841681455, -0.03110671462327765, 2.3838151965172956, -1.9139280396177063, 0.11934342641962899, 2.0391390501923032, -0.5678353135480003, 0.0, 0.0)",(),(),0,0,0,panda_link0,[],[],[],[],[],True,panda,[],[],[],[],[],"[link_name: ""panda_hand""
padding: 0.0, link_name: ""panda_hand_sc""
padding: 0.0, link_name: ""panda_leftfinger""
padding: 0.0, link_name: ""panda_link0""
padding: 0.0, link_name: ""panda_link0_sc""
padding: 0.0, link_name: ""panda_link1""
padding: 0.0, link_name: ""panda_link1_sc""
padding: 0.0, link_name: ""panda_link2""
padding: 0.0, link_name: ""panda_link2_sc""
padding: 0.0, link_name: ""panda_link3""
padding: 0.0, link_name: ""panda_link3_sc""
padding: 0.0, link_name: ""panda_link4""
padding: 0.0, link_name: ""panda_link4_sc""
padding: 0.0, link_name: ""panda_link5""
padding: 0.0, link_name: ""panda_link5_sc""
padding: 0.0, link_name: ""panda_link6""
padding: 0.0, link_name: ""panda_link6_sc""
padding: 0.0, link_name: ""panda_link7""
padding: 0.0, link_name: ""panda_link7_sc""
padding: 0.0, link_name: ""panda_rightfinger""
padding: 0.0, link_name: ""panda_weldingpointer""
padding: 0.0]","[link_name: ""panda_hand""
scale: 1.0, link_name: ""panda_hand_sc""
scale: 1.0, link_name: ""panda_leftfinger""
scale: 1.0, link_name: ""panda_link0""
scale: 1.0, link_name: ""panda_link0_sc""
scale: 1.0, link_name: ""panda_link1""
scale: 1.0, link_name: ""panda_link1_sc""
scale: 1.0, link_name: ""panda_link2""
scale: 1.0, link_name: ""panda_link2_sc""
scale: 1.0, link_name: ""panda_link3""
scale: 1.0, link_name: ""panda_link3_sc""
scale: 1.0, link_name: ""panda_link4""
scale: 1.0, link_name: ""panda_link4_sc""
scale: 1.0, link_name: ""panda_link5""
scale: 1.0, link_name: ""panda_link5_sc""
scale: 1.0, link_name: ""panda_link6""
scale: 1.0, link_name: ""panda_link6_sc""
scale: 1.0, link_name: ""panda_link7""
scale: 1.0, link_name: ""panda_link7_sc""
scale: 1.0, link_name: ""panda_rightfinger""
scale: 1.0, link_name: ""panda_weldingpointer""
scale: 1.0]",[],[],0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,False,,0.0,(),True
1671120612.3594525,(noname)+,0,1671120612,354600906,panda_link0,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-2.2012808303738893, -0.031104765781446508, 2.383809914363543, -1.9139333293312475, 0.11934342643771424, 2.0391411864227718, -0.5678337873450933, 0.0, 0.0)",(),(),0,0,0,panda_link0,[],[],[],[],[],True,panda,[],[],[],[],[],"[link_name: ""panda_hand""
padding: 0.0, link_name: ""panda_hand_sc""
padding: 0.0, link_name: ""panda_leftfinger""
padding: 0.0, link_name: ""panda_link0""
padding: 0.0, link_name: ""panda_link0_sc""
padding: 0.0, link_name: ""panda_link1""
padding: 0.0, link_name: ""panda_link1_sc""
padding: 0.0, link_name: ""panda_link2""
padding: 0.0, link_name: ""panda_link2_sc""
padding: 0.0, link_name: ""panda_link3""
padding: 0.0, link_name: ""panda_link3_sc""
padding: 0.0, link_name: ""panda_link4""
padding: 0.0, link_name: ""panda_link4_sc""
padding: 0.0, link_name: ""panda_link5""
padding: 0.0, link_name: ""panda_link5_sc""
padding: 0.0, link_name: ""panda_link6""
padding: 0.0, link_name: ""panda_link6_sc""
padding: 0.0, link_name: ""panda_link7""
padding: 0.0, link_name: ""panda_link7_sc""
padding: 0.0, link_name: ""panda_rightfinger""
padding: 0.0, link_name: ""panda_weldingpointer""
padding: 0.0]","[link_name: ""panda_hand""
scale: 1.0, link_name: ""panda_hand_sc""
scale: 1.0, link_name: ""panda_leftfinger""
scale: 1.0, link_name: ""panda_link0""
scale: 1.0, link_name: ""panda_link0_sc""
scale: 1.0, link_name: ""panda_link1""
scale: 1.0, link_name: ""panda_link1_sc""
scale: 1.0, link_name: ""panda_link2""
scale: 1.0, link_name: ""panda_link2_sc""
scale: 1.0, link_name: ""panda_link3""
scale: 1.0, link_name: ""panda_link3_sc""
scale: 1.0, link_name: ""panda_link4""
scale: 1.0, link_name: ""panda_link4_sc""
scale: 1.0, link_name: ""panda_link5""
scale: 1.0, link_name: ""panda_link5_sc""
scale: 1.0, link_name: ""panda_link6""
scale: 1.0, link_name: ""panda_link6_sc""
scale: 1.0, link_name: ""panda_link7""
scale: 1.0, link_name: ""panda_link7_sc""
scale: 1.0, link_name: ""panda_rightfinger""
scale: 1.0, link_name: ""panda_weldingpointer""
scale: 1.0]",[],[],0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,False,,0.0,(),True
1671120612.6095235,(noname)+,0,1671120612,606600999,panda_link0,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-2.2012841712456, -0.03110838505913291, 2.383812615253185, -1.9139260907758746, 0.11934663016928566, 2.039139762269126, -0.5678344992604106, 0.0, 0.0)",(),(),0,0,0,panda_link0,[],[],[],[],[],True,panda,[],[],[],[],[],"[link_name: ""panda_hand""
padding: 0.0, link_name: ""panda_hand_sc""
padding: 0.0, link_name: ""panda_leftfinger""
padding: 0.0, link_name: ""panda_link0""
padding: 0.0, link_name: ""panda_link0_sc""
padding: 0.0, link_name: ""panda_link1""
padding: 0.0, link_name: ""panda_link1_sc""
padding: 0.0, link_name: ""panda_link2""
padding: 0.0, link_name: ""panda_link2_sc""
padding: 0.0, link_name: ""panda_link3""
padding: 0.0, link_name: ""panda_link3_sc""
padding: 0.0, link_name: ""panda_link4""
padding: 0.0, link_name: ""panda_link4_sc""
padding: 0.0, link_name: ""panda_link5""
padding: 0.0, link_name: ""panda_link5_sc""
padding: 0.0, link_name: ""panda_link6""
padding: 0.0, link_name: ""panda_link6_sc""
padding: 0.0, link_name: ""panda_link7""
padding: 0.0, link_name: ""panda_link7_sc""
padding: 0.0, link_name: ""panda_rightfinger""
padding: 0.0, link_name: ""panda_weldingpointer""
padding: 0.0]","[link_name: ""panda_hand""
scale: 1.0, link_name: ""panda_hand_sc""
scale: 1.0, link_name: ""panda_leftfinger""
scale: 1.0, link_name: ""panda_link0""
scale: 1.0, link_name: ""panda_link0_sc""
scale: 1.0, link_name: ""panda_link1""
scale: 1.0, link_name: ""panda_link1_sc""
scale: 1.0, link_name: ""panda_link2""
scale: 1.0, link_name: ""panda_link2_sc""
scale: 1.0, link_name: ""panda_link3""
scale: 1.0, link_name: ""panda_link3_sc""
scale: 1.0, link_name: ""panda_link4""
scale: 1.0, link_name: ""panda_link4_sc""
scale: 1.0, link_name: ""panda_link5""
scale: 1.0, link_name: ""panda_link5_sc""
scale: 1.0, link_name: ""panda_link6""
scale: 1.0, link_name: ""panda_link6_sc""
scale: 1.0, link_name: ""panda_link7""
scale: 1.0, link_name: ""panda_link7_sc""
scale: 1.0, link_name: ""panda_rightfinger""
scale: 1.0, link_name: ""panda_weldingpointer""
scale: 1.0]",[],[],0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,False,,0.0,(),True
1671120612.8596113,(noname)+,0,1671120612,854599952,panda_link0,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-2.2012841712456, -0.03110671462327765, 2.3838116345619342, -1.913929721827318, 0.11934271434280608, 2.039139762269126, -0.5678344992604106, 0.0, 0.0)",(),(),0,0,0,panda_link0,[],[],[],[],[],True,panda,[],[],[],[],[],"[link_name: ""panda_hand""
padding: 0.0, link_name: ""panda_hand_sc""
padding: 0.0, link_name: ""panda_leftfinger""
padding: 0.0, link_name: ""panda_link0""
padding: 0.0, link_name: ""panda_link0_sc""
padding: 0.0, link_name: ""panda_link1""
padding: 0.0, link_name: ""panda_link1_sc""
padding: 0.0, link_name: ""panda_link2""
padding: 0.0, link_name: ""panda_link2_sc""
padding: 0.0, link_name: ""panda_link3""
padding: 0.0, link_name: ""panda_link3_sc""
padding: 0.0, link_name: ""panda_link4""
padding: 0.0, link_name: ""panda_link4_sc""
padding: 0.0, link_name: ""panda_link5""
padding: 0.0, link_name: ""panda_link5_sc""
padding: 0.0, link_name: ""panda_link6""
padding: 0.0, link_name: ""panda_link6_sc""
padding: 0.0, link_name: ""panda_link7""
padding: 0.0, link_name: ""panda_link7_sc""
padding: 0.0, link_name: ""panda_rightfinger""
padding: 0.0, link_name: ""panda_weldingpointer""
padding: 0.0]","[link_name: ""panda_hand""
scale: 1.0, link_name: ""panda_hand_sc""
scale: 1.0, link_name: ""panda_leftfinger""
scale: 1.0, link_name: ""panda_link0""
scale: 1.0, link_name: ""panda_link0_sc""
scale: 1.0, link_name: ""panda_link1""
scale: 1.0, link_name: ""panda_link1_sc""
scale: 1.0, link_name: ""panda_link2""
scale: 1.0, link_name: ""panda_link2_sc""
scale: 1.0, link_name: ""panda_link3""
scale: 1.0, link_name: ""panda_link3_sc""
scale: 1.0, link_name: ""panda_link4""
scale: 1.0, link_name: ""panda_link4_sc""
scale: 1.0, link_name: ""panda_link5""
scale: 1.0, link_name: ""panda_link5_sc""
scale: 1.0, link_name: ""panda_link6""
scale: 1.0, link_name: ""panda_link6_sc""
scale: 1.0, link_name: ""panda_link7""
scale: 1.0, link_name: ""panda_link7_sc""
scale: 1.0, link_name: ""panda_rightfinger""
scale: 1.0, link_name: ""panda_weldingpointer""
scale: 1.0]",[],[],0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,False,,0.0,(),True
1671120613.1096401,(noname)+,0,1671120613,78599929,panda_link0,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-2.201285841681455, -0.03110838505913291, 2.3838082420030955, -1.913929710053561, 0.11934663163419176, 2.0391397622691594, -0.5678315535887163, 0.0, 0.0)",(),(),0,0,0,panda_link0,[],[],[],[],[],True,panda,[],[],[],[],[],"[link_name: ""panda_hand""
padding: 0.0, link_name: ""panda_hand_sc""
padding: 0.0, link_name: ""panda_leftfinger""
padding: 0.0, link_name: ""panda_link0""
padding: 0.0, link_name: ""panda_link0_sc""
padding: 0.0, link_name: ""panda_link1""
padding: 0.0, link_name: ""panda_link1_sc""
padding: 0.0, link_name: ""panda_link2""
padding: 0.0, link_name: ""panda_link2_sc""
padding: 0.0, link_name: ""panda_link3""
padding: 0.0, link_name: ""panda_link3_sc""
padding: 0.0, link_name: ""panda_link4""
padding: 0.0, link_name: ""panda_link4_sc""
padding: 0.0, link_name: ""panda_link5""
padding: 0.0, link_name: ""panda_link5_sc""
padding: 0.0, link_name: ""panda_link6""
padding: 0.0, link_name: ""panda_link6_sc""
padding: 0.0, link_name: ""panda_link7""
padding: 0.0, link_name: ""panda_link7_sc""
padding: 0.0, link_name: ""panda_rightfinger""
padding: 0.0, link_name: ""panda_weldingpointer""
padding: 0.0]","[link_name: ""panda_hand""
scale: 1.0, link_name: ""panda_hand_sc""
scale: 1.0, link_name: ""panda_leftfinger""
scale: 1.0, link_name: ""panda_link0""
scale: 1.0, link_name: ""panda_link0_sc""
scale: 1.0, link_name: ""panda_link1""
scale: 1.0, link_name: ""panda_link1_sc""
scale: 1.0, link_name: ""panda_link2""
scale: 1.0, link_name: ""panda_link2_sc""
scale: 1.0, link_name: ""panda_link3""
scale: 1.0, link_name: ""panda_link3_sc""
scale: 1.0, link_name: ""panda_link4""
scale: 1.0, link_name: ""panda_link4_sc""
scale: 1.0, link_name: ""panda_link5""
scale: 1.0, link_name: ""panda_link5_sc""
scale: 1.0, link_name: ""panda_link6""
scale: 1.0, link_name: ""panda_link6_sc""
scale: 1.0, link_name: ""panda_link7""
scale: 1.0, link_name: ""panda_link7_sc""
scale: 1.0, link_name: ""panda_rightfinger""
scale: 1.0, link_name: ""panda_weldingpointer""
scale: 1.0]",[],[],0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,False,,0.0,(),True
1671120613.3597112,(noname)+,0,1671120613,332602977,panda_link0,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-2.2012841712456, -0.031104765781446508, 2.383809835932859, -1.913929710053561, 0.11934403677141475, 2.0391390503538114, -0.5678300233491593, 0.0, 0.0)",(),(),0,0,0,panda_link0,[],[],[],[],[],True,panda,[],[],[],[],[],"[link_name: ""panda_hand""
padding: 0.0, link_name: ""panda_hand_sc""
padding: 0.0, link_name: ""panda_leftfinger""
padding: 0.0, link_name: ""panda_link0""
padding: 0.0, link_name: ""panda_link0_sc""
padding: 0.0, link_name: ""panda_link1""
padding: 0.0, link_name: ""panda_link1_sc""
padding: 0.0, link_name: ""panda_link2""
padding: 0.0, link_name: ""panda_link2_sc""
padding: 0.0, link_name: ""panda_link3""
padding: 0.0, link_name: ""panda_link3_sc""
padding: 0.0, link_name: ""panda_link4""
padding: 0.0, link_name: ""panda_link4_sc""
padding: 0.0, link_name: ""panda_link5""
padding: 0.0, link_name: ""panda_link5_sc""
padding: 0.0, link_name: ""panda_link6""
padding: 0.0, link_name: ""panda_link6_sc""
padding: 0.0, link_name: ""panda_link7""
padding: 0.0, link_name: ""panda_link7_sc""
padding: 0.0, link_name: ""panda_rightfinger""
padding: 0.0, link_name: ""panda_weldingpointer""
padding: 0.0]","[link_name: ""panda_hand""
scale: 1.0, link_name: ""panda_hand_sc""
scale: 1.0, link_name: ""panda_leftfinger""
scale: 1.0, link_name: ""panda_link0""
scale: 1.0, link_name: ""panda_link0_sc""
scale: 1.0, link_name: ""panda_link1""
scale: 1.0, link_name: ""panda_link1_sc""
scale: 1.0, link_name: ""panda_link2""
scale: 1.0, link_name: ""panda_link2_sc""
scale: 1.0, link_name: ""panda_link3""
scale: 1.0, link_name: ""panda_link3_sc""
scale: 1.0, link_name: ""panda_link4""
scale: 1.0, link_name: ""panda_link4_sc""
scale: 1.0, link_name: ""panda_link5""
scale: 1.0, link_name: ""panda_link5_sc""
scale: 1.0, link_name: ""panda_link6""
scale: 1.0, link_name: ""panda_link6_sc""
scale: 1.0, link_name: ""panda_link7""
scale: 1.0, link_name: ""panda_link7_sc""
scale: 1.0, link_name: ""panda_rightfinger""
scale: 1.0, link_name: ""panda_weldingpointer""
scale: 1.0]",[],[],0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,False,,0.0,(),True
1671120613.6098318,(noname)+,0,1671120613,582601070,panda_link0,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-2.2012841712456, -0.031104765781446508, 2.3838099153043326, -1.9139260907758746, 0.11934174788660472, 2.0391383381154804, -0.5678353130625975, 0.0, 0.0)",(),(),0,0,0,panda_link0,[],[],[],[],[],True,panda,[],[],[],[],[],"[link_name: ""panda_hand""
padding: 0.0, link_name: ""panda_hand_sc""
padding: 0.0, link_name: ""panda_leftfinger""
padding: 0.0, link_name: ""panda_link0""
padding: 0.0, link_name: ""panda_link0_sc""
padding: 0.0, link_name: ""panda_link1""
padding: 0.0, link_name: ""panda_link1_sc""
padding: 0.0, link_name: ""panda_link2""
padding: 0.0, link_name: ""panda_link2_sc""
padding: 0.0, link_name: ""panda_link3""
padding: 0.0, link_name: ""panda_link3_sc""
padding: 0.0, link_name: ""panda_link4""
padding: 0.0, link_name: ""panda_link4_sc""
padding: 0.0, link_name: ""panda_link5""
padding: 0.0, link_name: ""panda_link5_sc""
padding: 0.0, link_name: ""panda_link6""
padding: 0.0, link_name: ""panda_link6_sc""
padding: 0.0, link_name: ""panda_link7""
padding: 0.0, link_name: ""panda_link7_sc""
padding: 0.0, link_name: ""panda_rightfinger""
padding: 0.0, link_name: ""panda_weldingpointer""
padding: 0.0]","[link_name: ""panda_hand""
scale: 1.0, link_name: ""panda_hand_sc""
scale: 1.0, link_name: ""panda_leftfinger""
scale: 1.0, link_name: ""panda_link0""
scale: 1.0, link_name: ""panda_link0_sc""
scale: 1.0, link_name: ""panda_link1""
scale: 1.0, link_name: ""panda_link1_sc""
scale: 1.0, link_name: ""panda_link2""
scale: 1.0, link_name: ""panda_link2_sc""
scale: 1.0, link_name: ""panda_link3""
scale: 1.0, link_name: ""panda_link3_sc""
scale: 1.0, link_name: ""panda_link4""
scale: 1.0, link_name: ""panda_link4_sc""
scale: 1.0, link_name: ""panda_link5""
scale: 1.0, link_name: ""panda_link5_sc""
scale: 1.0, link_name: ""panda_link6""
scale: 1.0, link_name: ""panda_link6_sc""
scale: 1.0, link_name: ""panda_link7""
scale: 1.0, link_name: ""panda_link7_sc""
scale: 1.0, link_name: ""panda_rightfinger""
scale: 1.0, link_name: ""panda_weldingpointer""
scale: 1.0]",[],[],0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,False,,0.0,(),True
